Year,CP,Estimation_method,Estimation_method_detailed,Region,LocalAuthority,Road,RoadCategory,Easting,Northing,StartJunction,EndJunction,LinkLength_miles,PedalCycles,Motorcycles,CarsTaxis,BusesCoaches,LightGoodsVehicles,V2AxleRigidHGV,V3AxleRigidHGV,V4or5AxleRigidHGV,V3or4AxleArticHGV,V5AxleArticHGV,V6orMoreAxleArticHGV,AllHGVs,AllMotorVehicles
"2004","16177","Estimated","Estimated using previous year's AADF on this link","London","City of London","A10","PU","533300","181600","Houndsditch","LA Boundary",".37000000000000000","412.76999999999998","346.58999999999997","1564.03","304.83999999999997","330.07999999999998","60.450000000000003","4.2300000000000004","2.1800000000000002","0.81999999999999995","0.81999999999999995","0.55000000000000004","69.049999999999997","2614.5799999999999"
"2004","16400","Estimated","Estimated from nearby links","London","City of London","A40","PU","532050","181300","Edward St","Cheapside",".06000000000000000","31.02","63.359999999999999","432.89999999999998","8.5999999999999996","85.849999999999994","13.17","1.1799999999999999","0.42999999999999999","0.25","8.9999999999999997E-2","8.9999999999999997E-2","15.210000000000001","605.91999999999996"
"2004","17915","Estimated","Estimated using previous year's AADF on this link","London","City of London","A1211","PU","532500","181570","A501","A1",".37000000000000000","188.71000000000001","253.38999999999999","2323.6599999999999","45.030000000000001","366.92000000000002","50.350000000000001","6.2800000000000002","8.0500000000000007","2.5899999999999999","1.9100000000000001","1.0900000000000001","70.269999999999996","3059.2800000000002"
"2004","18468","Counted","Manual count","London","City of London","A3211","PU","531350","180820","LA Boundary","A201 Blackfriars Bridge",".31000000000000000","253.91999999999999","662.92999999999995","5603.2200000000003","197.86000000000001","943.46000000000004","106.43000000000001","9.2100000000000009","10.35","3.1800000000000002","3.0699999999999998","1.71","133.94999999999999","7541.4200000000001"
"2004","18599","Estimated","Estimated using previous year's AADF on this link","London","City of London","A11","PU","533627","181289","A1211","LA Boundary",".12000000000000000","34.479999999999997","87.650000000000006","400.89999999999998","62.770000000000003","138.91","20.789999999999999","2.46","0.45000000000000001","0.27000000000000002","0.27000000000000002","0.14000000000000001","24.379999999999999","714.60000000000002"
"2004","18600","Counted","Manual count","London","City of London","A4","PU","531270","181300","LA Boundary","High Holborn",".37000000000000000","77.909999999999997","124.04000000000001","1041.55","23.329999999999998","130.99000000000001","19.239999999999998","1.9100000000000001","0.40999999999999998","3.27","0","0.14000000000000001","24.969999999999999","1344.8800000000001"
"2004","18604","Estimated","Estimated using previous year's AADF on this link","London","City of London","A1211","PU","533000","181485","Bishopsgate","A501",".31000000000000000","235.03999999999999","334.88","1910.46","198.31","337.72000000000003","31.039999999999999","1.8199999999999998","0.80000000000000004","1.3599999999999999","0.23000000000000001","0.23000000000000001","35.479999999999997","2816.8499999999999"
"2004","26078","Estimated","Estimated using previous year's AADF on this link","London","City of London","A1","PU","532100","182000","A1211","LA Boundary",".37000000000000000","223.91999999999999","317.80000000000001","1948.8199999999999","60.18","439.79000000000002","90.599999999999994","8.7300000000000004","6.5499999999999998","0.14000000000000001","1.0900000000000001","0.95999999999999996","108.06999999999999","2874.6599999999999"
"2004","26430","Estimated","Estimated using previous year's AADF on this link","London","City of London","A40","PU","531300","181580","LA Boundary","Holborn Circus",".19000000000000000","143.69","197.86000000000001","2095.0999999999999","114.01000000000001","198.27000000000001","31.039999999999999","2.25","1.6400000000000001","0.40999999999999998","0.20000000000000001","7.0000000000000007E-2","35.609999999999999","2640.8499999999999"
"2004","26775","Estimated","Estimated using previous year's AADF on this link","London","City of London","A201","PU","531600","181400","St Bride St","LA Boundary",".25000000000000000","455.75","661.79999999999995","2857.5999999999999","67.769999999999996","657.51999999999998","84.420000000000002","6.46","7.1900000000000004","4.1799999999999997","2.27","3.8199999999999998","108.34","4353.04"
"2004","27959","Counted","Manual count","London","City of London","A1211","PU","533400","181370","St Botolph St roundabout","Outwich St",".25000000000000000","42.119999999999997","50.939999999999998","394.07999999999998","57.950000000000003","77.319999999999993","13.83","0.45000000000000001","0.35999999999999999","8.9999999999999997E-2","0","0","14.74","595.02999999999997"
"2004","28214","Estimated","Estimated using previous year's AADF on this link","London","City of London","A4208","PU","531499","181359","Farringdon St","High Holborn",".25000000000000000","65.859999999999999","103.06999999999999","1232.8099999999999","14.279999999999999","236.61000000000001","24.02","2.73","3.1800000000000002","2","0.45000000000000001","0.35999999999999999","32.75","1619.52"
"2004","28745","Estimated","Estimated using previous year's AADF on this link","London","City of London","A10","PU","532950","180910","A3","London Wall",".43000000000000000","279.87","383.18000000000001","2008.73","186.58000000000001","433.00999999999999","90.260000000000005","6.5300000000000002","0.80000000000000004","1.27","0.32000000000000001","0.16","99.340000000000003","3110.8400000000001"
"2004","29009","Estimated","Estimated using previous year's AADF on this link","London","City of London","A40","PU","532030","181448","Newgate St","A1",".25000000000000000","30.57","72.769999999999996","827.53999999999996","33.020000000000003","115.34999999999999","29.469999999999999","2.5499999999999998","1.55","0.45000000000000001","0.27000000000000002","0.55000000000000004","34.840000000000003","1083.53"
"2004","38269","Estimated","Estimated using previous year's AADF on this link","London","City of London","A3","PU","532830","180640","LA Boundary","Arthur St/Fish St Hill",".19000000000000000","170.97999999999999","223.78","1650.74","242.27000000000001","330.00999999999999","40.939999999999998","4.4299999999999997","4.8399999999999999","1.5699999999999998","1.5","1.4299999999999999","54.719999999999999","2501.5300000000002"
"2004","38433","Counted","Manual count","London","City of London","A1211","PU","533700","180900","Minories","A1210",".12000000000000000","26.879999999999999","44.850000000000001","928.20000000000005","40.890000000000001","112.12","25.329999999999998","1.5","1.0900000000000001","0.72999999999999998","0.68000000000000005","0.85999999999999999","30.199999999999999","1156.26"
"2004","38702","Counted","Manual count","London","City of London","A3211","PU","531780","180870","Upper Thames St","A201",".19000000000000000","24.77","153.65000000000001","934.90999999999997","9.6899999999999995","130.86000000000001","35.409999999999997","6.21","3.21","0.95999999999999996","0.40999999999999998","0.95999999999999996","47.140000000000001","1276.25"
"2004","46074","Estimated","Estimated using previous year's AADF on this link","London","City of London","A1","PU","532140","181400","A40","A1211",".19000000000000000","93.060000000000002","190.08000000000001","1298.6900000000001","25.789999999999999","257.56","39.5","3.5499999999999998","1.3","0.75","0.27000000000000002","0.27000000000000002","45.640000000000001","1817.76"
"2004","46432","Estimated","Estimated using previous year's AADF on this link","London","City of London","A40","PU","531850","181380","A4208","Edward St",".43000000000000000","669.88999999999999","427.60000000000002","4615.0699999999997","379.19999999999999","405.14999999999998","27.539999999999999","3.02","1.75","0.80000000000000004","0.64000000000000001","0","33.75","5860.7700000000004"
"2004","48574","Estimated","Estimated using previous year's AADF on this link","London","City of London","A501","PU","532750","181670","A1211","LA Boundary",".12000000000000000","123.58","109.84","760.23000000000002","97.840000000000003","107.12","11.42","0.40999999999999998","0.81999999999999995","0.23000000000000001","0.5","8.9999999999999997E-2","13.460000000000001","1088.49"
"2004","48683","Counted","Manual count","London","City of London","A3211","PU","531700","180830","A201","Puddle Dock",".06000000000000000","24.02","75.620000000000005","925.55999999999995","21.649999999999999","86.530000000000001","31.18","2.4300000000000002","1.73","1.8199999999999998","0.58999999999999997","0.56999999999999995","38.32","1147.6800000000001"
"2004","48687","Estimated","Estimated from nearby links","London","City of London","A10","PU","533220","181460","London Wall","Houndsditch",".06000000000000000","39.979999999999997","54.740000000000002","286.95999999999998","26.649999999999999","61.859999999999999","12.890000000000001","0.93000000000000005","0.11","0.17999999999999999","5.0000000000000003E-2","0.02","14.19","444.41000000000003"
"2004","56427","Estimated","Estimated using previous year's AADF on this link","London","City of London","A1211","PU","533650","181000","Goodman's Yard","Bevis Marks",".25000000000000000","64.040000000000006","56.310000000000002","315.20999999999998","39.939999999999998","100.52","11.83","0.55000000000000004","8.9999999999999997E-2","0","0","0","12.460000000000001","524.42999999999995"
"2004","56614","Counted","Manual count","London","City of London","A201","PU","531650","180600","LA Boundary","A3211",".19000000000000000","146.21000000000001","250.25999999999999","1872","65.019999999999996","308.79000000000002","47.759999999999998","4.0300000000000002","3.96","2.7999999999999998","1.02","0.95999999999999996","60.520000000000003","2556.5900000000001"
"2004","58155","Estimated","Estimated using previous year's AADF on this link","London","City of London","A1211","PU","533670","180860","Goodman's Yard","A100/A1210/A1211 mid-intersection",".12000000000000000","20.289999999999999","80.640000000000001","684.67999999999995","28.969999999999999","93.420000000000002","42.390000000000001","2.3199999999999998","3.5","0.5","0.5","0.27000000000000002","49.490000000000002","937.21000000000004"
"2004","58306","Counted","Manual count","London","City of London","A3211","PU","532000","180850","Puddle Dock","A300",".43000000000000000","71","365.19","4541.6800000000003","125.29000000000001","799","217.46000000000001","17.670000000000002","24.52","15.76","6.6899999999999995","8.7599999999999998","290.85000000000002","6122.0100000000002"
"2004","58310","Estimated","Estimated using previous year's AADF on this link","London","City of London","A1211","PU","533400","181290","St Botolph St roundabout","Outwich St",".25000000000000000","39.659999999999997","135.53999999999999","984.46000000000004","49.210000000000001","128.81","31.57","1.73","0.27000000000000002","0.45000000000000001","0.17999999999999999","8.9999999999999997E-2","34.299999999999997","1332.3299999999999"
"2004","75396","Estimated","Estimated from nearby links","London","City of London","A201","PU","531640","180830","Victoria Embankment","Queen Victoria St",".06000000000000000","48.710000000000001","83.420000000000002","624","21.670000000000002","102.93000000000001","15.92","1.3200000000000001","1.3200000000000001","0.91000000000000003","0.34000000000000002","0.29999999999999999","20.100000000000001","852.13"
"2004","75397","Estimated","Estimated from nearby links","London","City of London","A3","PU","532870","180800","Arthur St/Fish St Hill","Gracechurch St",".06000000000000000","56.969999999999999","74.590000000000003","550.25","80.760000000000005","110","13.619999999999999","1.48","1.6099999999999999","0.52000000000000002","0.47999999999999998","0.47999999999999998","18.190000000000001","833.79999999999995"
"2004","75398","Counted","Manual count","London","City of London","A3","PU","532800","180778","Upper Thames St","King William St",".06000000000000000","4.3200000000000003","6.2300000000000004","23.829999999999998","4.8700000000000001","4.5899999999999999","1.5899999999999999","0.39000000000000001","0.58999999999999997","0.16","0.17999999999999999","0.11","3.02","42.549999999999997"
"2004","75399","Counted","Manual count","London","City of London","A3","PU","532910","180750","King William St","Upper Thames St",".06000000000000000","0.68000000000000005","2.71","24.629999999999999","2.2999999999999998","3.8399999999999999","1.27","0","0","0","0","0","1.27","34.75"
"2004","75400","Estimated","Estimated using previous year's AADF on this link","London","City of London","A3211","PU","532600","180780","Queen St Place","Arthur St",".25000000000000000","86.599999999999994","305.38","4258.25","101.16","611.49000000000001","160.65000000000001","28.289999999999999","59.399999999999999","13.01","10.19","18.379999999999999","289.92000000000002","5566.1999999999998"
"2004","75401","Counted","Manual count","London","City of London","A3211","PU","532800","180720","Arthur St","Fish St Hill",".06000000000000000","12.85","104.70999999999999","898.13","25.629999999999999","135.94999999999999","33.93","4.3899999999999997","9.2799999999999994","2.5899999999999999","1.8900000000000001","1.3599999999999999","53.439999999999998","1217.8699999999999"
"2004","75402","Estimated","Estimated from nearby links","London","City of London","A1211","PU","533270","181470","Bishopsgate","Outwich St",".06000000000000000","37.590000000000003","53.579999999999998","305.64999999999998","31.73","54.060000000000002","4.9800000000000004","0.29999999999999999","0.14000000000000001","0.20000000000000001","0.02","5.0000000000000003E-2","5.6899999999999995","450.69999999999999"
"2004","75403","Estimated","Estimated from nearby links","London","City of London","A1211","PU","533240","181420","London Wall","Outwich St",".06000000000000000","37.590000000000003","53.579999999999998","305.64999999999998","31.73","54.060000000000002","4.9800000000000004","0.29999999999999999","0.14000000000000001","0.20000000000000001","0.02","5.0000000000000003E-2","5.6899999999999995","450.69999999999999"
"2004","75404","Estimated","Estimated from nearby links","London","City of London","A11","PU","533640","181200","Bevis Marks","Whitechapel High St",".12000000000000000","34.479999999999997","87.650000000000006","400.89999999999998","62.770000000000003","138.91","20.789999999999999","2.46","0.45000000000000001","0.27000000000000002","0.27000000000000002","0.14000000000000001","24.379999999999999","714.60000000000002"
"2005","6751","Estimated","Estimated using previous year's AADF on this link","London","City of London","A201","PU","531650","181040","A3211","St Bride St",".19000000000000000","227.80000000000001","402.58999999999997","2323.8400000000001","57.700000000000003","520.85000000000002","79.469999999999999","6.5300000000000002","5.5099999999999998","1.7","0.94999999999999996","2.1800000000000002","96.340000000000003","3401.3299999999999"
"2005","8618","Counted","Manual count","London","City of London","A3211","PU","533000","180669","Fish St Hill","LA Boundary",".37000000000000000","102.33","732.78999999999996","4588.3599999999997","178.27000000000001","982.23000000000002","210.91999999999999","42.590000000000003","80.829999999999998","14.83","10.75","9.9299999999999997","369.87","6851.5100000000002"
"2005","8619","Counted","Manual count","London","City of London","A300","PU","532400","180700","LA Boundary","A3211",".12000000000000000","123.42","95.659999999999997","343.64999999999998","20.190000000000001","68.219999999999999","18.690000000000001","3.9500000000000002","4.5800000000000001","1.1799999999999999","1.22","0.85999999999999999","30.48","558.20000000000005"
"2005","16177","Estimated","Estimated using previous year's AADF on this link","London","City of London","A10","PU","533300","181600","Houndsditch","LA Boundary",".37000000000000000","464.02999999999997","327.41000000000003","1564.52","301.82999999999998","367.42000000000002","66.409999999999997","4.4900000000000002","2.5899999999999999","0.68000000000000005","0.54000000000000004","0.54000000000000004","75.25","2636.4200000000001"
"2005","17915","Counted","Manual count","London","City of London","A1211","PU","532500","181570","A501","A1",".37000000000000000","192.83000000000001","274.75","1956.97","54.57","420.75999999999999","66.540000000000006","6.5300000000000002","2.1800000000000002","0.54000000000000004","0.40999999999999998","0","76.200000000000003","2783.25"
"2005","18468","Estimated","Estimated using previous year's AADF on this link","London","City of London","A3211","PU","531350","180820","LA Boundary","A201 Blackfriars Bridge",".31000000000000000","285.43000000000001","626.08000000000004","5604.6899999999996","196.06999999999999","1049.97","117.14","9.9800000000000004","11.91","2.3799999999999999","2.27","1.5899999999999999","145.27000000000001","7622.0799999999999"
"2005","18599","Estimated","Estimated using previous year's AADF on this link","London","City of London","A11","PU","533627","181289","A1211","LA Boundary",".12000000000000000","38.740000000000002","82.780000000000001","400.98000000000002","62.140000000000001","154.59","22.859999999999999","2.6299999999999999","0.54000000000000004","0.23000000000000001","0.17999999999999999","0.14000000000000001","26.579999999999998","727.08000000000004"
"2005","18600","Estimated","Estimated using previous year's AADF on this link","London","City of London","A4","PU","531270","181300","LA Boundary","High Holborn",".37000000000000000","87.5","117.3","1041.8299999999999","23","145.74000000000001","21.23","2.04","0.40999999999999998","2.4500000000000002","0","0.14000000000000001","26.260000000000002","1354.1400000000001"
"2005","18604","Counted","Manual count","London","City of London","A1211","PU","533000","181485","Bishopsgate","A501",".31000000000000000","133.36000000000001","205.81999999999999","1588.4000000000001","63.619999999999997","360.61000000000001","107.39","5.9000000000000004","2.7199999999999998","0.45000000000000001","0.23000000000000001","0","116.69","2335.1399999999999"
"2005","26078","Estimated","Estimated using previous year's AADF on this link","London","City of London","A1","PU","532100","182000","A1211","LA Boundary",".37000000000000000","251.61000000000001","300.06","1949.3499999999999","59.600000000000001","489.33999999999997","99.609999999999999","9.5299999999999994","7.6200000000000001","0.14000000000000001","0.81999999999999995","0.81999999999999995","118.53","2916.8800000000001"
"2005","26430","Estimated","Estimated using previous year's AADF on this link","London","City of London","A40","PU","531300","181580","LA Boundary","Holborn Circus",".19000000000000000","161.46000000000001","186.84","2095.6999999999998","112.95","220.59","34.159999999999997","2.4500000000000002","1.9100000000000001","0.34000000000000002","0.14000000000000001","7.0000000000000007E-2","39.060000000000002","2655.1300000000001"
"2005","26775","Counted","Manual count","London","City of London","A201","PU","531600","181400","St Bride St","LA Boundary",".25000000000000000","261.18000000000001","390.45999999999998","2194.52","94.799999999999997","555.92999999999995","104.51000000000001","7.0800000000000001","6.1699999999999999","6.3499999999999996","4.3499999999999996","2.54","131","3366.7199999999998"
"2005","27959","Estimated","Estimated using previous year's AADF on this link","London","City of London","A1211","PU","533400","181370","St Botolph St roundabout","Outwich St",".25000000000000000","47.270000000000003","48.170000000000002","394.18000000000001","57.43","86","15.24","0.54000000000000004","0.45000000000000001","8.9999999999999997E-2","0","0","16.329999999999998","602.11000000000001"
"2005","28214","Estimated","Estimated using previous year's AADF on this link","London","City of London","A4208","PU","531499","181359","Farringdon St","High Holborn",".22000000000000000","64.769999999999996","85.170000000000002","1078.9400000000001","12.300000000000001","230.44","23.100000000000001","2.6200000000000001","3.1800000000000002","1.3500000000000001","0.32000000000000001","0.32000000000000001","30.879999999999999","1437.73"
"2005","28745","Estimated","Estimated using previous year's AADF on this link","London","City of London","A10","PU","532950","180910","A3","London Wall",".43000000000000000","314.66000000000003","361.97000000000003","2009.27","184.80000000000001","482","99.230000000000004","6.9900000000000002","1.1100000000000001","0.94999999999999996","0.16","0.16","108.59","3146.6300000000001"
"2005","29009","Estimated","Estimated using previous year's AADF on this link","London","City of London","A40","PU","532030","181448","Newgate St","A1",".25000000000000000","34.380000000000003","68.680000000000007","827.73000000000002","32.659999999999997","128.37","32.479999999999997","2.7199999999999998","1.8100000000000001","0.35999999999999999","0.17999999999999999","0.45000000000000001","38.009999999999998","1095.45"
"2005","38269","Counted","Dependent on a neighbouring counted link","London","City of London","A3","PU","532830","180640","LA Boundary","Arthur St/Fish St Hill",".19000000000000000","148.53","214.12","1393.73","240.18000000000001","302.50999999999999","41.909999999999997","4.7599999999999998","4.6299999999999999","1.3599999999999999","1.29","0.75","54.700000000000003","2205.25"
"2005","38433","Estimated","Estimated using previous year's AADF on this link","London","City of London","A1211","PU","533700","180900","Minories","A1210",".12000000000000000","30.210000000000001","42.369999999999997","928.42999999999995","40.460000000000001","124.79000000000001","27.850000000000001","1.6299999999999999","1.27","0.54000000000000004","0.5","0.77000000000000002","32.57","1168.6099999999999"
"2005","38702","Estimated","Estimated using previous year's AADF on this link","London","City of London","A3211","PU","531780","180870","Upper Thames St","A201",".19000000000000000","27.899999999999999","145.13","935.13999999999999","9.5899999999999999","145.66999999999999","38.920000000000002","6.6699999999999999","3.7400000000000002","0.68000000000000005","0.34000000000000002","0.81999999999999995","51.170000000000002","1286.71"
"2005","46432","Counted","Manual count","London","City of London","A40","PU","531850","181380","A4208","Edward St",".43000000000000000","759.99000000000001","525.5","3375.2399999999998","219.09","424.68000000000001","106.37","5.5600000000000005","3.8100000000000001","0.64000000000000001","0.32000000000000001","0","116.69","4661.1999999999998"
"2005","48574","Estimated","Estimated using previous year's AADF on this link","London","City of London","A501","PU","532750","181670","A1211","LA Boundary",".12000000000000000","138.84999999999999","103.73999999999999","760.41999999999996","96.890000000000001","119.20999999999999","12.52","0.40999999999999998","0.94999999999999996","0.17999999999999999","0.35999999999999999","8.9999999999999997E-2","14.52","1094.77"
"2005","48683","Estimated","Estimated using previous year's AADF on this link","London","City of London","A3211","PU","531700","180830","A201","Puddle Dock",".06000000000000000","27.010000000000002","71.420000000000002","925.79999999999995","21.43","96.319999999999993","34.289999999999999","2.5899999999999999","2.04","1.3599999999999999","0.42999999999999999","0.52000000000000002","41.229999999999997","1156.21"
"2005","48687","Estimated","Estimated from nearby links","London","City of London","A10","PU","533220","181460","London Wall","Houndsditch",".06000000000000000","44.950000000000003","51.689999999999998","287.04000000000002","26.399999999999999","68.859999999999999","14.18","1","0.14000000000000001","0.14000000000000001","0.02","0.02","15.49","449.47000000000003"
"2005","56427","Counted","Manual count","London","City of London","A1211","PU","533650","181000","Goodman's Yard","Bevis Marks",".25000000000000000","21.77","26.309999999999999","214.55000000000001","41.100000000000001","61.049999999999997","15.15","0.17999999999999999","8.9999999999999997E-2","0","0","0","15.42","358.44"
"2005","56614","Counted","Manual count","London","City of London","A201","PU","531650","180600","LA Boundary","A3211",".19000000000000000","374.69999999999999","364.49000000000001","1871.78","57.560000000000002","399.94","77.359999999999999","8.2300000000000004","12.59","2.1800000000000002","2.25","1.6299999999999999","104.23999999999999","2798.02"
"2005","58155","Estimated","Estimated using previous year's AADF on this link","London","City of London","A1211","PU","533670","180860","Goodman's Yard","A100/A1210/A1211 mid-intersection",".12000000000000000","22.77","76.159999999999997","684.85000000000002","28.670000000000002","103.97","46.630000000000003","2.4900000000000002","4.04","0.35999999999999999","0.35999999999999999","0.23000000000000001","54.109999999999999","947.75"
"2005","58306","Counted","Manual count","London","City of London","A3211","PU","532000","180850","Puddle Dock","A300",".43000000000000000","270.85000000000002","835.87","4896.1700000000001","146.22","933.19000000000005","190.34999999999999","19.530000000000001","29.690000000000001","5.4000000000000004","4.1299999999999999","4.29","253.38","7064.8299999999999"
"2005","58310","Estimated","Estimated using previous year's AADF on this link","London","City of London","A1211","PU","533400","181290","St Botolph St roundabout","Outwich St",".25000000000000000","44.539999999999999","128.00999999999999","984.67999999999995","48.719999999999999","143.34","34.75","1.8100000000000001","0.27000000000000002","0.35999999999999999","8.9999999999999997E-2","8.9999999999999997E-2","37.380000000000003","1342.1099999999999"
"2005","75396","Estimated","Estimated from nearby links","London","City of London","A201","PU","531640","180830","Victoria Embankment","Queen Victoria St",".06000000000000000","124.90000000000001","121.5","623.92999999999995","19.190000000000001","133.31","25.789999999999999","2.7400000000000002","4.1699999999999999","0.72999999999999998","0.75","0.52000000000000002","34.700000000000003","932.63"
"2005","75397","Estimated","Estimated from nearby links","London","City of London","A3","PU","532870","180800","Arthur St/Fish St Hill","Gracechurch St",".06000000000000000","49.530000000000001","71.370000000000005","464.57999999999998","80.060000000000002","100.84","13.970000000000001","1.5600000000000001","1.54","0.45000000000000001","0.42999999999999999","0.25","18.210000000000001","735.05999999999995"
"2005","75398","Estimated","Estimated using previous year's AADF on this link","London","City of London","A3","PU","532800","180778","Upper Thames St","King William St",".06000000000000000","4.8499999999999996","5.9000000000000004","23.84","4.8100000000000005","5.0999999999999996","1.77","0.40999999999999998","0.68000000000000005","0.14000000000000001","0.14000000000000001","0.11","3.2400000000000002","42.890000000000001"
"2005","75399","Estimated","Estimated using previous year's AADF on this link","London","City of London","A3","PU","532910","180750","King William St","Upper Thames St",".06000000000000000","0.77000000000000002","2.5600000000000001","24.629999999999999","2.27","4.29","1.3799999999999999","0","0","0","0","0","1.3799999999999999","35.130000000000003"
"2005","75400","Estimated","Estimated using previous year's AADF on this link","London","City of London","A3211","PU","532600","180780","Queen St Place","Arthur St",".25000000000000000","97.25","288.39999999999998","4259.3999999999996","100.25","680.58000000000004","176.63","30.390000000000001","68.950000000000003","9.7100000000000009","7.4400000000000004","16.329999999999998","309.44999999999999","5638.0799999999999"
"2005","75401","Estimated","Estimated using previous year's AADF on this link","London","City of London","A3211","PU","532800","180720","Arthur St","Fish St Hill",".06000000000000000","14.449999999999999","98.890000000000001","898.36000000000001","25.379999999999999","151.30000000000001","37.329999999999998","4.7199999999999998","10.800000000000001","1.9300000000000002","1.4099999999999999","1.22","57.399999999999999","1231.3199999999999"
"2005","75402","Estimated","Estimated from nearby links","London","City of London","A1211","PU","533270","181470","Bishopsgate","Outwich St",".06000000000000000","21.34","32.93","254.13","10.18","57.700000000000003","17.190000000000001","0.94999999999999996","0.42999999999999999","7.0000000000000007E-2","5.0000000000000003E-2","0","18.690000000000001","373.63"
"2005","75403","Estimated","Estimated from nearby links","London","City of London","A1211","PU","533240","181420","London Wall","Outwich St",".06000000000000000","21.34","32.93","254.13","10.18","57.700000000000003","17.190000000000001","0.94999999999999996","0.42999999999999999","7.0000000000000007E-2","5.0000000000000003E-2","0","18.690000000000001","373.63"
"2005","75404","Estimated","Estimated from nearby links","London","City of London","A11","PU","533640","181200","Bevis Marks","Whitechapel High St",".12000000000000000","38.740000000000002","82.780000000000001","400.98000000000002","62.140000000000001","154.59","22.859999999999999","2.6299999999999999","0.54000000000000004","0.23000000000000001","0.17999999999999999","0.14000000000000001","26.579999999999998","727.08000000000004"
"2005","81032","Counted","Manual count","London","City of London","A1","PU","532140","181400","A40","A1211",".25000000000000000","184.71000000000001","193.50999999999999","2066.9699999999998","130.72999999999999","228.34","42.090000000000003","2.3599999999999999","2.54","0.72999999999999998","0.17999999999999999","0.35999999999999999","48.259999999999998","2667.8099999999999"
"2006","6751","Counted","Manual count","London","City of London","A201","PU","531650","181040","A3211","St Bride St",".19000000000000000","230.18000000000001","393.75","2096.9299999999998","51.780000000000001","602.01999999999998","52.119999999999997","5.0999999999999996","4.8300000000000001","3.2000000000000002","2.7199999999999998","2.3100000000000001","70.290000000000006","3214.7600000000002"
"2006","8618","Counted","Manual count","London","City of London","A3211","PU","533000","180669","Fish St Hill","LA Boundary",".37000000000000000","258.81999999999999","1063.47","4515.2799999999997","206.97999999999999","1213.5599999999999","269.44","31.57","60.280000000000001","20.82","15.51","15.380000000000001","413","7412.29"
"2006","8619","Estimated","Estimated using previous year's AADF on this link","London","City of London","A300","PU","532400","180700","LA Boundary","A3211",".12000000000000000","140.71000000000001","107.37","353.57999999999998","22.629999999999999","86.180000000000007","17.149999999999999","3.54","4.4000000000000004","1.0900000000000001","1.1299999999999999","0.94999999999999996","28.260000000000002","598.02999999999997"
"2006","16177","Estimated","Estimated using previous year's AADF on this link","London","City of London","A10","PU","533300","181600","Houndsditch","LA Boundary",".37000000000000000","529.22000000000003","367.42000000000002","1609.97","338.69999999999999","464.17000000000002","60.829999999999998","3.9500000000000002","2.4500000000000002","0.54000000000000004","0.54000000000000004","0.54000000000000004","68.859999999999999","2849.1100000000001"
"2006","17915","Estimated","Estimated using previous year's AADF on this link","London","City of London","A1211","PU","532500","181570","A501","A1",".37000000000000000","219.91","308.36000000000001","2013.99","61.240000000000002","531.52999999999997","60.960000000000001","5.8499999999999996","1.9100000000000001","0.40999999999999998","0.40999999999999998","0","69.540000000000006","2984.6500000000001"
"2006","18468","Counted","Manual count","London","City of London","A3211","PU","531350","180820","LA Boundary","A201 Blackfriars Bridge",".31000000000000000","546.48000000000002","941.11000000000001","5501.8400000000001","152.97999999999999","1157.25","131.09","16.670000000000002","26.760000000000002","9.6400000000000006","4.9900000000000002","1.9300000000000002","191.08000000000001","7944.25"
"2006","18599","Counted","Manual count","London","City of London","A11","PU","533627","181289","A1211","LA Boundary",".12000000000000000","40.869999999999997","83.549999999999997","426.79000000000002","64.459999999999994","158.84999999999999","19.600000000000001","2.1299999999999999","1.27","0.17999999999999999","0.40999999999999998","0","23.59","757.24000000000001"
"2006","18600","Estimated","Estimated using previous year's AADF on this link","London","City of London","A4","PU","531270","181300","LA Boundary","High Holborn",".37000000000000000","99.75","131.59","1072.04","25.859999999999999","184.12","19.460000000000001","1.9100000000000001","0.40999999999999998","2.3100000000000001","0","0.14000000000000001","24.219999999999999","1437.8199999999999"
"2006","18604","Estimated","Estimated using previous year's AADF on this link","London","City of London","A1211","PU","533000","181485","Bishopsgate","A501",".31000000000000000","152.06999999999999","230.88","1634.4400000000001","71.329999999999998","455.63999999999999","98.430000000000007","5.3300000000000001","2.6099999999999999","0.45000000000000001","0.23000000000000001","0","107.05","2499.3400000000001"
"2006","26078","Counted","Manual count","London","City of London","A1","PU","532100","182000","A1211","LA Boundary",".37000000000000000","222.90000000000001","329.18000000000001","1903.22","93.620000000000005","643.92999999999995","49.670000000000002","4.6299999999999999","3.8100000000000001","0.81999999999999995","1.3599999999999999","0.94999999999999996","61.240000000000002","3031.1900000000001"
"2006","26430","Counted","Manual count","London","City of London","A40","PU","531300","181580","LA Boundary","Holborn Circus",".19000000000000000","178.81","209.77000000000001","1682.77","161.46000000000001","235.90000000000001","30.890000000000001","4.4900000000000002","1.97","1.22","0.14000000000000001","0","38.710000000000001","2328.6100000000001"
"2006","26775","Estimated","Estimated using previous year's AADF on this link","London","City of London","A201","PU","531600","181400","St Bride St","LA Boundary",".25000000000000000","297.82999999999998","438.18000000000001","2258.3899999999999","106.23","702.36000000000001","95.799999999999997","6.2599999999999998","5.9000000000000004","5.9900000000000002","4.0800000000000001","2.8100000000000001","120.84","3626"
